1417:03-19 12:00:20.252 20080 20080 I A11yFramework: Service destroying
41838:03-19 12:00:49.731 20080 20080 D A11yFramework: Not a target page, skipping
41871:03-19 12:00:49.815 20080 20080 D A11yFramework: Not a target page, skipping
41909:03-19 12:00:49.929 20080 20080 D A11yFramework: Not a target page, skipping
41925:03-19 12:00:50.020 20080 20080 D A11yFramework: Not a target page, skipping
41959:03-19 12:00:50.140 20080 20080 D A11yFramework: Not a target page, skipping
41984:03-19 12:00:50.244 20080 20080 D A11yFramework: Not a target page, skipping
42104:03-19 12:00:50.336 20080 20080 D A11yFramework: Not a target page, skipping
42127:03-19 12:00:50.420 20080 20080 D A11yFramework: Not a target page, skipping
42161:03-19 12:00:50.519 20080 20080 D A11yFramework: Not a target page, skipping
42177:03-19 12:00:50.606 20080 20080 D A11yFramework: Not a target page, skipping
42213:03-19 12:00:50.697 20080 20080 D A11yFramework: Not a target page, skipping
42279:03-19 12:00:50.787 20080 20080 D A11yFramework: Not a target page, skipping
42365:03-19 12:00:50.870 20080 20080 D A11yFramework: Not a target page, skipping
42470:03-19 12:00:50.966 20080 20080 D A11yFramework: Not a target page, skipping
42492:03-19 12:00:51.052 20080 20080 D A11yFramework: Not a target page, skipping
42557:03-19 12:00:51.140 20080 20080 D A11yFramework: Not a target page, skipping
42604:03-19 12:00:51.236 20080 20080 D A11yFramework: Not a target page, skipping
42648:03-19 12:00:51.319 20080 20080 D A11yFramework: Not a target page, skipping
42700:03-19 12:00:51.406 20080 20080 D A11yFramework: Not a target page, skipping
42708:03-19 12:00:51.494 20080 20080 D A11yFramework: Not a target page, skipping
42744:03-19 12:00:51.584 20080 20080 D A11yFramework: Not a target page, skipping
42755:03-19 12:00:51.677 20080 20080 D A11yFramework: Not a target page, skipping
42798:03-19 12:00:51.772 20080 20080 D A11yFramework: Not a target page, skipping
42812:03-19 12:00:51.900 20080 20080 D A11yFramework: Not a target page, skipping
42872:03-19 12:00:51.981 20080 20080 D A11yFramework: Not a target page, skipping
42887:03-19 12:00:52.078 20080 20080 D A11yFramework: Not a target page, skipping
42922:03-19 12:00:52.165 20080 20080 D A11yFramework: Not a target page, skipping
42940:03-19 12:00:52.246 20080 20080 D A11yFramework: Not a target page, skipping
42964:03-19 12:00:52.331 20080 20080 D A11yFramework: Not a target page, skipping
42983:03-19 12:00:52.438 20080 20080 D A11yFramework: Not a target page, skipping
43014:03-19 12:00:52.538 20080 20080 D A11yFramework: Not a target page, skipping
43033:03-19 12:00:52.629 20080 20080 D A11yFramework: Not a target page, skipping
43057:03-19 12:00:52.720 20080 20080 D A11yFramework: Not a target page, skipping
43089:03-19 12:00:52.815 20080 20080 D A11yFramework: Not a target page, skipping
43117:03-19 12:00:52.906 20080 20080 D A11yFramework: Not a target page, skipping
43138:03-19 12:00:52.987 20080 20080 D A11yFramework: Not a target page, skipping
43152:03-19 12:00:53.082 20080 20080 D A11yFramework: Not a target page, skipping
43176:03-19 12:00:53.172 20080 20080 D A11yFramework: Not a target page, skipping
43202:03-19 12:00:53.262 20080 20080 D A11yFramework: Not a target page, skipping
43229:03-19 12:00:53.352 20080 20080 D A11yFramework: Not a target page, skipping
43252:03-19 12:00:53.445 20080 20080 D A11yFramework: Not a target page, skipping
43275:03-19 12:00:53.530 20080 20080 D A11yFramework: Not a target page, skipping
43291:03-19 12:00:53.628 20080 20080 D A11yFramework: Not a target page, skipping
43321:03-19 12:00:53.734 20080 20080 D A11yFramework: Not a target page, skipping
43334:03-19 12:00:53.825 20080 20080 D A11yFramework: Not a target page, skipping
43379:03-19 12:00:53.916 20080 20080 D A11yFramework: Not a target page, skipping
43389:03-19 12:00:54.010 20080 20080 D A11yFramework: Not a target page, skipping
43408:03-19 12:00:54.104 20080 20080 D A11yFramework: Not a target page, skipping
43432:03-19 12:00:54.196 20080 20080 D A11yFramework: Not a target page, skipping
43456:03-19 12:00:54.298 20080 20080 D A11yFramework: Not a target page, skipping
43484:03-19 12:00:54.392 20080 20080 D A11yFramework: Not a target page, skipping
43677:03-19 12:00:55.400 20080 20080 D A11yFramework: Not a target page, skipping
43696:03-19 12:00:55.507 20080 20080 D A11yFramework: Not a target page, skipping
43725:03-19 12:00:55.612 20080 20080 D A11yFramework: Not a target page, skipping
43742:03-19 12:00:55.709 20080 20080 D A11yFramework: Not a target page, skipping
43772:03-19 12:00:55.799 20080 20080 D A11yFramework: Not a target page, skipping
44043:03-19 12:00:56.737 20080 20080 D A11yFramework: Not a target page, skipping
44160:03-19 12:00:56.827 20080 20080 D A11yFramework: Not a target page, skipping
44227:03-19 12:00:57.209 20080 20080 D A11yFramework: Not a target page, skipping
44264:03-19 12:00:57.317 20080 20080 D A11yFramework: Not a target page, skipping
44286:03-19 12:00:57.405 20080 20080 D A11yFramework: Not a target page, skipping
44405:03-19 12:00:57.511 20080 20080 D A11yFramework: Not a target page, skipping
44502:03-19 12:00:57.605 20080 20080 D A11yFramework: Not a target page, skipping
44523:03-19 12:00:57.712 20080 20080 D A11yFramework: Not a target page, skipping
44550:03-19 12:00:57.820 20080 20080 D A11yFramework: Not a target page, skipping
44585:03-19 12:00:57.917 20080 20080 D A11yFramework: Not a target page, skipping
44602:03-19 12:00:58.010 20080 20080 D A11yFramework: Not a target page, skipping
44626:03-19 12:00:58.104 20080 20080 D A11yFramework: Not a target page, skipping
44637:03-19 12:00:58.192 20080 20080 D A11yFramework: Not a target page, skipping
44662:03-19 12:00:58.295 20080 20080 D A11yFramework: Not a target page, skipping
44693:03-19 12:00:58.385 20080 20080 D A11yFramework: Not a target page, skipping
44714:03-19 12:00:58.475 20080 20080 D A11yFramework: Not a target page, skipping
44740:03-19 12:00:58.588 20080 20080 D A11yFramework: Not a target page, skipping
44761:03-19 12:00:58.694 20080 20080 D A11yFramework: Not a target page, skipping
44788:03-19 12:00:58.803 20080 20080 D A11yFramework: Not a target page, skipping
44822:03-19 12:00:58.908 20080 20080 D A11yFramework: Not a target page, skipping
44955:03-19 12:00:59.053 20080 20080 D A11yFramework: Not a target page, skipping
45042:03-19 12:00:59.163 20080 20080 D A11yFramework: Not a target page, skipping
45073:03-19 12:00:59.273 20080 20080 D A11yFramework: Not a target page, skipping
45097:03-19 12:00:59.380 20080 20080 D A11yFramework: Not a target page, skipping
45128:03-19 12:00:59.483 20080 20080 D A11yFramework: Not a target page, skipping
45156:03-19 12:00:59.587 20080 20080 D A11yFramework: Not a target page, skipping
45185:03-19 12:00:59.686 20080 20080 D A11yFramework: Not a target page, skipping
45211:03-19 12:00:59.801 20080 20080 D A11yFramework: Not a target page, skipping
45255:03-19 12:00:59.913 20080 20080 D A11yFramework: Not a target page, skipping
45282:03-19 12:01:00.024 20080 20080 D A11yFramework: Not a target page, skipping
45356:03-19 12:01:00.128 20080 20080 D A11yFramework: Not a target page, skipping
45512:03-19 12:01:00.398 20080 20080 D A11yFramework: Not a target page, skipping
45579:03-19 12:01:00.521 20080 20080 D A11yFramework: Not a target page, skipping
45591:03-19 12:01:00.621 20080 20080 D A11yFramework: Not a target page, skipping
45675:03-19 12:01:00.729 20080 20080 D A11yFramework: Not a target page, skipping
45688:03-19 12:01:00.832 20080 20080 D A11yFramework: Not a target page, skipping
45754:03-19 12:01:00.937 20080 20080 D A11yFramework: Not a target page, skipping
45767:03-19 12:01:01.041 20080 20080 D A11yFramework: Not a target page, skipping
45810:03-19 12:01:01.147 20080 20080 D A11yFramework: Not a target page, skipping
45823:03-19 12:01:01.248 20080 20080 D A11yFramework: Not a target page, skipping
45867:03-19 12:01:01.352 20080 20080 D A11yFramework: Not a target page, skipping
45907:03-19 12:01:01.463 20080 20080 D A11yFramework: Not a target page, skipping
45942:03-19 12:01:01.567 20080 20080 D A11yFramework: Not a target page, skipping
45962:03-19 12:01:01.677 20080 20080 D A11yFramework: Not a target page, skipping
45995:03-19 12:01:01.783 20080 20080 D A11yFramework: Not a target page, skipping
46017:03-19 12:01:01.886 20080 20080 D A11yFramework: Not a target page, skipping
46054:03-19 12:01:01.987 20080 20080 D A11yFramework: Not a target page, skipping
46063:03-19 12:01:02.094 20080 20080 D A11yFramework: Not a target page, skipping
46105:03-19 12:01:02.208 20080 20080 D A11yFramework: Not a target page, skipping
46137:03-19 12:01:02.319 20080 20080 D A11yFramework: Not a target page, skipping
46160:03-19 12:01:02.424 20080 20080 D A11yFramework: Not a target page, skipping
46188:03-19 12:01:02.533 20080 20080 D A11yFramework: Not a target page, skipping
46209:03-19 12:01:02.642 20080 20080 D A11yFramework: Not a target page, skipping
46254:03-19 12:01:02.746 20080 20080 D A11yFramework: Not a target page, skipping
46275:03-19 12:01:02.856 20080 20080 D A11yFramework: Not a target page, skipping
47166:03-19 12:01:03.859 20080 20080 D A11yFramework: Not a target page, skipping
47313:03-19 12:01:03.966 20080 20080 D A11yFramework: Not a target page, skipping
47412:03-19 12:01:04.066 20080 20080 D A11yFramework: Not a target page, skipping
47439:03-19 12:01:04.169 20080 20080 D A11yFramework: Not a target page, skipping
47546:03-19 12:01:04.320 20080 20080 D A11yFramework: Not a target page, skipping
47736:03-19 12:01:05.447 20080 20080 D A11yFramework: Not a target page, skipping
47767:03-19 12:01:05.552 20080 20080 D A11yFramework: Not a target page, skipping
47921:03-19 12:01:06.157 20080 20080 D A11yFramework: Not a target page, skipping
47964:03-19 12:01:06.269 20080 20080 D A11yFramework: Not a target page, skipping
48009:03-19 12:01:06.395 20080 20080 D A11yFramework: Not a target page, skipping
48059:03-19 12:01:06.498 20080 20080 D A11yFramework: Not a target page, skipping
48093:03-19 12:01:06.599 20080 20080 D A11yFramework: Not a target page, skipping
48122:03-19 12:01:06.714 20080 20080 D A11yFramework: Not a target page, skipping
48148:03-19 12:01:06.819 20080 20080 D A11yFramework: Not a target page, skipping
48184:03-19 12:01:06.959 20080 20080 D A11yFramework: Not a target page, skipping
48214:03-19 12:01:07.096 20080 20080 D A11yFramework: Not a target page, skipping
48246:03-19 12:01:07.194 20080 20080 D A11yFramework: Not a target page, skipping
48266:03-19 12:01:07.301 20080 20080 D A11yFramework: Not a target page, skipping
48290:03-19 12:01:07.420 20080 20080 D A11yFramework: Not a target page, skipping
48308:03-19 12:01:07.521 20080 20080 D A11yFramework: Not a target page, skipping
48325:03-19 12:01:07.625 20080 20080 D A11yFramework: Not a target page, skipping
48340:03-19 12:01:07.726 20080 20080 D A11yFramework: Not a target page, skipping
48355:03-19 12:01:07.828 20080 20080 D A11yFramework: Not a target page, skipping
48373:03-19 12:01:07.929 20080 20080 D A11yFramework: Not a target page, skipping
48389:03-19 12:01:08.029 20080 20080 D A11yFramework: Not a target page, skipping
48405:03-19 12:01:08.134 20080 20080 D A11yFramework: Not a target page, skipping
48427:03-19 12:01:08.237 20080 20080 D A11yFramework: Not a target page, skipping
48446:03-19 12:01:08.340 20080 20080 D A11yFramework: Not a target page, skipping
48462:03-19 12:01:08.446 20080 20080 D A11yFramework: Not a target page, skipping
48476:03-19 12:01:08.546 20080 20080 D A11yFramework: Not a target page, skipping
48499:03-19 12:01:08.653 20080 20080 D A11yFramework: Not a target page, skipping
48516:03-19 12:01:08.762 20080 20080 D A11yFramework: Not a target page, skipping
48536:03-19 12:01:08.862 20080 20080 D A11yFramework: Not a target page, skipping
48552:03-19 12:01:08.961 20080 20080 D A11yFramework: Not a target page, skipping
48568:03-19 12:01:09.057 20080 20080 D A11yFramework: Not a target page, skipping
48598:03-19 12:01:09.156 20080 20080 D A11yFramework: Not a target page, skipping
48608:03-19 12:01:09.259 20080 20080 D A11yFramework: Not a target page, skipping
48643:03-19 12:01:09.360 20080 20080 D A11yFramework: Not a target page, skipping
48651:03-19 12:01:09.465 20080 20080 D A11yFramework: Not a target page, skipping
48671:03-19 12:01:09.570 20080 20080 D A11yFramework: Not a target page, skipping
48681:03-19 12:01:09.672 20080 20080 D A11yFramework: Not a target page, skipping
48706:03-19 12:01:09.783 20080 20080 D A11yFramework: Not a target page, skipping
48719:03-19 12:01:09.888 20080 20080 D A11yFramework: Not a target page, skipping
48742:03-19 12:01:09.987 20080 20080 D A11yFramework: Not a target page, skipping
48762:03-19 12:01:10.100 20080 20080 D A11yFramework: Not a target page, skipping
48776:03-19 12:01:10.207 20080 20080 D A11yFramework: Not a target page, skipping
48796:03-19 12:01:10.315 20080 20080 D A11yFramework: Not a target page, skipping
48819:03-19 12:01:10.433 20080 20080 D A11yFramework: Not a target page, skipping
48841:03-19 12:01:10.537 20080 20080 D A11yFramework: Not a target page, skipping
48853:03-19 12:01:10.649 20080 20080 D A11yFramework: Not a target page, skipping
48871:03-19 12:01:10.751 20080 20080 D A11yFramework: Not a target page, skipping
48883:03-19 12:01:10.856 20080 20080 D A11yFramework: Not a target page, skipping
48903:03-19 12:01:10.959 20080 20080 D A11yFramework: Not a target page, skipping
48952:03-19 12:01:11.065 20080 20080 D A11yFramework: Not a target page, skipping
48991:03-19 12:01:11.171 20080 20080 D A11yFramework: Not a target page, skipping
49002:03-19 12:01:11.279 20080 20080 D A11yFramework: Not a target page, skipping
49041:03-19 12:01:11.389 20080 20080 D A11yFramework: Not a target page, skipping
49078:03-19 12:01:11.500 20080 20080 D A11yFramework: Not a target page, skipping
49195:03-19 12:01:12.579 20080 20080 D A11yFramework: Not a target page, skipping
49225:03-19 12:01:12.683 20080 20080 D A11yFramework: Not a target page, skipping
49234:03-19 12:01:12.789 20080 20080 D A11yFramework: Not a target page, skipping
49252:03-19 12:01:12.899 20080 20080 D A11yFramework: Not a target page, skipping
49263:03-19 12:01:13.004 20080 20080 D A11yFramework: Not a target page, skipping
49408:03-19 12:01:14.154 20080 20080 D A11yFramework: Not a target page, skipping
49421:03-19 12:01:14.259 20080 20080 D A11yFramework: Not a target page, skipping
49493:03-19 12:01:14.738 20080 20080 D A11yFramework: Not a target page, skipping
49510:03-19 12:01:14.848 20080 20080 D A11yFramework: Not a target page, skipping
49530:03-19 12:01:14.953 20080 20080 D A11yFramework: Not a target page, skipping
49548:03-19 12:01:15.056 20080 20080 D A11yFramework: Not a target page, skipping
49566:03-19 12:01:15.159 20080 20080 D A11yFramework: Not a target page, skipping
49598:03-19 12:01:15.261 20080 20080 D A11yFramework: Not a target page, skipping
49627:03-19 12:01:15.365 20080 20080 D A11yFramework: Not a target page, skipping
49648:03-19 12:01:15.481 20080 20080 D A11yFramework: Not a target page, skipping
49664:03-19 12:01:15.586 20080 20080 D A11yFramework: Not a target page, skipping
49679:03-19 12:01:15.684 20080 20080 D A11yFramework: Not a target page, skipping
49689:03-19 12:01:15.788 20080 20080 D A11yFramework: Not a target page, skipping
49747:03-19 12:01:16.000 20080 20080 D A11yFramework: Not a target page, skipping
49787:03-19 12:01:16.095 20080 20080 D A11yFramework: Not a target page, skipping
49798:03-19 12:01:16.194 20080 20080 D A11yFramework: Not a target page, skipping
49820:03-19 12:01:16.299 20080 20080 D A11yFramework: Not a target page, skipping
49848:03-19 12:01:16.403 20080 20080 D A11yFramework: Not a target page, skipping
49895:03-19 12:01:16.502 20080 20080 D A11yFramework: Not a target page, skipping
49909:03-19 12:01:16.603 20080 20080 D A11yFramework: Not a target page, skipping
49931:03-19 12:01:16.713 20080 20080 D A11yFramework: Not a target page, skipping
49952:03-19 12:01:16.815 20080 20080 D A11yFramework: Not a target page, skipping
49980:03-19 12:01:16.921 20080 20080 D A11yFramework: Not a target page, skipping
49988:03-19 12:01:17.023 20080 20080 D A11yFramework: Not a target page, skipping
50016:03-19 12:01:17.125 20080 20080 D A11yFramework: Not a target page, skipping
50032:03-19 12:01:17.228 20080 20080 D A11yFramework: Not a target page, skipping
50061:03-19 12:01:17.333 20080 20080 D A11yFramework: Not a target page, skipping
50077:03-19 12:01:17.440 20080 20080 D A11yFramework: Not a target page, skipping
50097:03-19 12:01:17.550 20080 20080 D A11yFramework: Not a target page, skipping
50104:03-19 12:01:17.651 20080 20080 D A11yFramework: Not a target page, skipping
50126:03-19 12:01:17.757 20080 20080 D A11yFramework: Not a target page, skipping
50140:03-19 12:01:17.873 20080 20080 D A11yFramework: Not a target page, skipping
50170:03-19 12:01:17.981 20080 20080 D A11yFramework: Not a target page, skipping
50191:03-19 12:01:18.085 20080 20080 D A11yFramework: Not a target page, skipping
50220:03-19 12:01:18.189 20080 20080 D A11yFramework: Not a target page, skipping
50237:03-19 12:01:18.298 20080 20080 D A11yFramework: Not a target page, skipping
50257:03-19 12:01:18.405 20080 20080 D A11yFramework: Not a target page, skipping
50270:03-19 12:01:18.502 20080 20080 D A11yFramework: Not a target page, skipping
50287:03-19 12:01:18.601 20080 20080 D A11yFramework: Not a target page, skipping
50298:03-19 12:01:18.707 20080 20080 D A11yFramework: Not a target page, skipping
50318:03-19 12:01:18.820 20080 20080 D A11yFramework: Not a target page, skipping
50334:03-19 12:01:18.939 20080 20080 D A11yFramework: Not a target page, skipping
50346:03-19 12:01:19.041 20080 20080 D A11yFramework: Not a target page, skipping
50371:03-19 12:01:19.157 20080 20080 D A11yFramework: Not a target page, skipping
50393:03-19 12:01:19.272 20080 20080 D A11yFramework: Not a target page, skipping
50434:03-19 12:01:19.376 20080 20080 D A11yFramework: Not a target page, skipping
50443:03-19 12:01:19.485 20080 20080 D A11yFramework: Not a target page, skipping
50463:03-19 12:01:19.595 20080 20080 D A11yFramework: Not a target page, skipping
50477:03-19 12:01:19.711 20080 20080 D A11yFramework: Not a target page, skipping
50504:03-19 12:01:19.824 20080 20080 D A11yFramework: Not a target page, skipping
50518:03-19 12:01:19.930 20080 20080 D A11yFramework: Not a target page, skipping
50538:03-19 12:01:20.038 20080 20080 D A11yFramework: Not a target page, skipping
50549:03-19 12:01:20.138 20080 20080 D A11yFramework: Not a target page, skipping
50569:03-19 12:01:20.242 20080 20080 D A11yFramework: Not a target page, skipping
50606:03-19 12:01:20.346 20080 20080 D A11yFramework: Not a target page, skipping
50852:03-19 12:01:21.456 20080 20080 D A11yFramework: Not a target page, skipping
50861:03-19 12:01:21.566 20080 20080 D A11yFramework: Not a target page, skipping
50885:03-19 12:01:21.676 20080 20080 D A11yFramework: Not a target page, skipping
50894:03-19 12:01:21.785 20080 20080 D A11yFramework: Not a target page, skipping
50914:03-19 12:01:21.898 20080 20080 D A11yFramework: Not a target page, skipping
51026:03-19 12:01:22.733 20080 20080 D A11yFramework: Not a target page, skipping
51035:03-19 12:01:22.838 20080 20080 D A11yFramework: Not a target page, skipping
51090:03-19 12:01:23.362 20080 20080 D A11yFramework: Not a target page, skipping
51112:03-19 12:01:23.479 20080 20080 D A11yFramework: Not a target page, skipping
51131:03-19 12:01:23.587 20080 20080 D A11yFramework: Not a target page, skipping
51146:03-19 12:01:23.710 20080 20080 D A11yFramework: Not a target page, skipping
51169:03-19 12:01:23.813 20080 20080 D A11yFramework: Not a target page, skipping
51182:03-19 12:01:23.940 20080 20080 D A11yFramework: Not a target page, skipping
51219:03-19 12:01:24.073 20080 20080 D A11yFramework: Not a target page, skipping
51298:03-19 12:01:24.182 20080 20080 D A11yFramework: Not a target page, skipping
51366:03-19 12:01:24.418 20080 20080 D A11yFramework: Not a target page, skipping
51392:03-19 12:01:24.531 20080 20080 D A11yFramework: Not a target page, skipping
